3.193611434994331,9.382955078557931,-7.039734037039524,6.967189909918268
-8.938844936758468,-10.11115887221631,-6.523079768118803,6.446741920154306
-2.905380997131184,-1.910809251325547,-6.814171148828279,-5.819599403022642
10.12394608302205,3.586832295278152,-6.433954709348559,7.495622446975247
-3.441624068628413,9.968736268226314,6.791721403405441,7.552971099586649
-10.22554356501941,-9.313979818640162,-7.809778396379747,-6.898214650000499
-10.19589874402743,-9.255323678177103,-7.780133575387763,7.302577114193509
-9.454228961185697,-9.545956687736346,7.103671831184915,7.011944104634267
9.571455903789271,3.969240803764596,-6.986444888581342,-6.264104668269258
-9.544631947209538,-2.43436825333154,-7.128866778569875,-6.343158405028635
-7.132183394311843,-4.709935791198598,9.425717398058769,5.523409680835257
-2.214521304045188,10.28566049240384,-6.123311455742283,7.869895323764175
-4.976395304247121,3.230034137365958,5.256950167786734,7.138824289063053
9.898787719397886,-2.634723276679944,7.483022550758221,7.598622195353911
9.229885438476309,-3.551227135229486,-7.328015353894304,6.682118336804368
-4.202609881186438,9.709514552821028,-8.111400032883534,-6.848386239549585
-3.455112419796776,4.297451252837606,-7.36390257149387,-5.935894219196249
-3.091343131237034,9.210016845179103,-7.000133282934129,6.794251676539439
-2.3375802718539,2.86641919230546,7.895765200179954,6.775209344002556
3.831117641603083,-2.942055790431299,-6.40222783043077,-6.850845942128394
9.456198966030412,-2.889948593425266,-7.101701826340201,-6.798738745122361
9.10313237782421,-8.318504693926867,6.687367209184546,8.239396098443747
3.363557108320161,-3.719408513280321,7.272347260017257,6.513936958753534
-9.834863543118662,-8.317119717970485,6.723037249251952,-5.901354549330821
-2.206600555121521,4.091359090672939,-6.115390706818616,-6.141986381360915
4.056081490163416,-2.410177608663392,-6.177263981870438,-6.318967760360486
-8.987872818899389,-9.563687730009955,-6.572107650259725,-7.147922561370291
9.226400676010964,5.060507390492188,6.8106355073713,-5.172838081541665
8.993653275312369,-9.783010098486761,-7.564247517058244,-7.367244929847097
3.282751239327334,10.39032083333828,-6.95059423270652,-6.167579959032335
3.199826153412763,-3.58936926896228,7.108616305109858,-7.498159420659376
10.42773884000865,9.872321254239242,8.011973671368983,7.456556085599578
-9.142014632355082,-3.022120582574718,7.41588616001553,-6.930910734271813
-8.722443216947799,-2.597471160288309,-6.306678048308134,7.635874311745545
-3.522834595136845,-2.967363810949275,6.710510876897009,7.265981661084578
3.121725886671855,-3.486656140238721,-7.111619585361999,6.746689331795134
9.700649746739005,-10.25153721246672,7.284884578099342,-7.83577204382706
-2.183620497155121,-9.818000663070674,8.049724974878732,6.739900129299939
-3.172136088714502,4.12185984888525,7.061209383319351,8.030650000582344
-10.22580136140199,-9.375542374899856,-7.810036192762324,-6.959777206260192
-8.786985473123535,-2.591751065815499,7.770915319247077,7.641594406218355
3.007811551856397,-10.95226801249697,-7.225533920177457,5.605632779873646
9.833285297018591,-9.871971961986015,-6.724615495352022,6.685928830384597
-2.800137558449791,3.305959312960469,-6.708927710146886,7.214749464657564
-7.743868196016138,-10.28312096486669,-5.328103027376474,6.274779827503927
-3.966937336482409,9.793467529396862,-7.875727488179504,-6.764433262973751
3.868365750241948,9.938297625273307,7.777155901939043,7.522532456633643
9.692033789431973,9.219941763663586,7.276268620792308,6.804176595023923
